adm0_name,iso3,X,Y,published,source,airline,info,optional1,optional2,optional3,ObjectId
South Africa,ZAF,24.669618,-29.999172,29.01.2021,https://bulawayo24.com/index-id-news-sc-local-byo-198610.html,Airlink,Airlink plans daily Harare-Cape Town flights.,,,,429
South Africa,ZAF,24.669618,-29.999172,29.01.2021,https://ewn.co.za/2021/01/28/numsa-sacca-head-to-court-over-unpaid-saa-salaries,SAA,Unions head to court over unpaid SAA salaries.,,,,430
South Georgia and the South Sandwich Islands,SGS,-36.678835,-54.378486,,,,,,,,431
South Sudan,SSD,30.326187,7.290839,,,,,,,,432
Sovereignty unsettled,xxx,35.17027,31.739991,,,,,,,,433
Spain,ESP,-3.553995,40.392124,03.12.2020,https://www.laprensa.hn/honduras/1426282-410/air-europa-vuelo-aeropuerto-la-ceiba,Air Europa,"Air Europa confirms flight operations to La Ceiba, due to Eta, Iota damage in San Pedro Sula.",,,,434
Spain,ESP,-3.553995,40.392124,04.12.2020,https://www.total-croatia-news.com/travel/48671-eurowings-cancels-cologne-split,Vueling,Vueling Airlines suspends flights between Barcelona and Dubrovnik,,,,435
Spain,ESP,-3.553995,40.392124,06.12.2020,https://simpleflying.com/iberia-is-flying-to-70-of-its-pre-crisis-destinations/,Iberia,Iberia Is Flying To 70% Of Its Pre-Crisis Destinations,,,,436
Spain,ESP,-3.553995,40.392124,07.12.2020,https://www.moroccoworldnews.com/2020/12/328133/spanish-airline-iberia-resumes-flights-to-morocco/,Iberia,Iberia Regional Air Nostrum resumes flights to Morocco in December,,,,437
Spain,ESP,-3.553995,40.392124,11.12.2020,https://www.majorcadailybulletin.com/news/local/2020/12/10/76067/mallorca-transport-air-nostrum-schedule.html,Air Nostrum,Air Nostrum is adding more Mallorca flights.,,,,438
Spain,ESP,-3.553995,40.392124,14.12.2020,https://www.lse.co.uk/news/iberia-will-be-able-to-operate-in-eu-airspace-post-brexit-spanish-pm-says-c4s7j4vz8r6s2je.html?mobile_view=desktop,Iberia,"Iberia will be able to operate in EU airspace post-Brexit, Spanish PM says.",,,,439
Spain,ESP,-3.553995,40.392124,15.12.2020,https://www.reuters.com/article/aireuropa-m-a-iag-idUSKBN28P1BB,"Iberia, Air Europa","IAG, Iberia boards to review AirEuropa buy this week, report says.",,,,440
Spain,ESP,-3.553995,40.392124,18.12.2020,https://www.aviation24.be/airlines/air-europa/iag-purchases-air-europa-for-e500-million-to-be-paid-in-2026/,Air Europa,IAG purchases Air Europa for €500 million to be paid by 2026.,,,,441
Spain,ESP,-3.553995,40.392124,04.01.2021,https://www.euroweeklynews.com/2021/01/04/all-flights-off-for-canaryfly/?utm_source=dlvr.it&utm_medium=twitter,CanaryFly,CanaryFly suspends all flights in Canary Islands until March because of COVID-19 travel restrictions ,,,,442
Spain,ESP,-3.553995,40.392124,11.01.2021,https://worldairlinenews.com/2021/01/10/world2flys-first-aircraft-is-painted/,World2Fly,"Spanish upstart to take off in the spring 2021 with destinations to Dominican Republic, Cancún, Mexico and Havana, Cuba.",,,,443
Spain,ESP,-3.553995,40.392124,11.01.2021,https://www.aviation24.be/airlines/international-airlines-group-iag/iberia/iberia-will-operate-seven-long-haul-flights-tonight-as-madrid-barajas-airport-reopens/?utm_source=rss&utm_medium=rss&utm_campaign=iberia-will-operate-seven-long-haul-flights-tonight-as-madrid-barajas-airport-reopens,Iberia,"Iberia operates seven long-haul flights (to Buenos Aires, Lima, Mexico City, Miami, Santiago de Chile, Santo Domingo and Sao Paulo) as Madrid Barajas airport reopens.",,,,444
Spain,ESP,-3.553995,40.392124,14.01.2021,https://www.eleconomista.es/empresas-finanzas/noticias/10990460/01/21/Iberia-operara-el-72-de-sus-vuelos-el-proximo-viernes-por-las-limitaciones-que-todavia-sufre-Barajas.html,Iberia,Iberia plans to operate 72 percent of its scheduled flights from Madrid airport on 15 January following snowstorm ,,,,445
Spain,ESP,-3.553995,40.392124,20.01.2021,https://simpleflying.com/iag-air-europa-price-cut/,Air Europa,IAG Confirms €500 Million Price Cut For Air Europa,,,,446
Spain,ESP,-3.553995,40.392124,25.01.2021,https://www.total-croatia-news.com/travel/49902-iberia-plans-dubrovnik-and-zagreb-services,Iberia,Iberia Plans Dubrovnik and Zagreb Services in March,,,,447
Spain,ESP,-3.553995,40.392124,26.01.2021,https://www.air-journal.fr/2021-01-26-volotea-en-algerie-des-la-reouverture-des-frontieres-5225570.html,Volotea,Spanish airline Volotea in Algeria as soon as the borders reopen?,,,,448
Spratly Islands,xSI,114.284872,11.052405,,,,,,,,449
Sri Lanka,LKA,80.702028,7.610407,03.12.2020,https://centreforaviation.com/news/srilankan-airlines-to-commence-colombo-male-london-service-in-dec-2020-1040639,SriLankan Airlines,SriLankan Airlines to commence Colombo-Male-London service in Dec-2020.,,,,450
Sri Lanka,LKA,80.702028,7.610407,14.12.2020,http://www.colombopage.com/archive_20B/Dec13_1607872882CH.php,SriLankan Airlines,"SriLankan Airlines will increase flights from Colombo to Singapore from 18 December, will operate service between Colombo and Kuala Lumpur every Friday ",,,,451
Sri Lanka,LKA,80.702028,7.610407,16.12.2020,https://www.traveldailymedia.com/sri-lanka-to-resume-international-flights-from-26-dec/,SriLankan Airlines,Sri Lanka to resume international flights on 26DEC20.,,,,452
Sri Lanka,LKA,80.702028,7.610407,23.01.2021,https://avas.mv/en/94525,SriLankan Airlines,Sri Lankan Airlines will resume flights between Maldives and London on 13 February,,,,453
Sudan,SDN,29.957256,16.026819,,,,,,,,454
Suriname,SUR,-55.905196,4.1356,25.01.2021,https://www.anna.aero/2021/01/22/surinam-airways-serves-just-two-destinations-in-south-america/,Surinam Airways,Surinam Airways serves just two destinations in South America.,,,,455
Svalbard and Jan Mayen Islands,SJM,13.378671,78.825308,,,,,,,,456
Sweden,SWE,14.377534,60.601031,28.12.2020,https://worldairlinenews.com/2020/12/28/sundair-launches-a-new-route-from-stockholm-to-beirut/,Sundair,Sundair launches a new route from Stockholm to Beirut,,,,457
Sweden,SWE,14.377534,60.601031,12.01.2021,https://worldairlinenews.com/2021/01/12/sas-reports-increased-passenger-numbers-compared-to-november-driven-by-holiday-travel/,SAS,SAS reports increased passenger numbers compared to November driven by holiday travel,,,,458
Sweden,SWE,14.377534,60.601031,20.01.2021,https://airlinergs.com/airline-sas-surprised-by-danish-action-over-customer-refunds/,SAS,Airline SAS surprised by Danish action over customer refunds,,,,459
Switzerland,CHE,8.223234,46.9685,21.12.2020,https://simpleflying.com/swiss-sao-paulo-vaccines/,SWISS,SWISS Flies Over 14 Tons Of COVID Vaccines To São Paulo.,,,,460
Switzerland,CHE,8.223234,46.9685,18.01.2021,https://simpleflying.com/swiss-lima-seoul-cargo/,SWISS,SWISS brings new cargo routes to Lima and Seoul.,,,,461
Syrian Arab Republic,SYR,38.498069,35.017584,12.01.2021,https://simpleflying.com/syrian-air-aleppo-beirut/,Syrian Air,Syrian Air routes expand with New Aleppo to Beirut flight.,,,,462
Syrian Arab Republic,SYR,38.498069,35.017584,18.01.2021,https://apnews.com/article/lebanon-coronavirus-pandemic-aleppo-syria-beirut-27d958bfc81109e3ad0e0d652397c252,Syrian Air,Syrian Air makes first Aleppo to Beirut flight since 2011.,,,,463
Tadjikistan,TJK,69.294998,38.430697,,,,,,,,464
Taiwan,TWN,120.969668,23.750541,22.12.2020,https://focustaiwan.tw/business/202012220024,EVA   ,"EVA Air suspends, China Airlines continues London flights this week",,,,465
Taiwan,TWN,120.969668,23.750541,15.01.2021,https://globetrender.com/2021/01/14/starlux-north-america-flight-expansion/,Starlux,Taiwan’s Starlux sets signts on North American expansion.,,,,466
Thailand,THA,101.020295,15.130893,02.12.2020,https://thethaiger.com/news/national/thai-airways-to-resume-flights-from-bangkok-to-chiang-mai-and-phuket,Thai Airways International ,"Thai Airways to resume flights from Bangkok to Chiang Mai, Phuket from 25 December; will resume flights to Australia, several Asian and European countries in early 2021.",,,,467
Thailand,THA,101.020295,15.130893,09.12.2020,https://www.executivetraveller.com/news/thai-airways-brisbane-perth-melbourne-flights,Thai Airways International ,"Thai Airways shelves Brisbane, Perth flights; plans Melbourne return.",,,,468
Thailand,THA,101.020295,15.130893,23.12.2020,https://www.marketscreener.com/quote/stock/THAI-AIRWAYS-INTERNATIONA-6491677/news/Thai-Airways-International-Amadeus-and-Star-Alliance-unite-to-make-touchless-travel-more-accessibl-32069763/,Thai Airways International ,Thai Airways International : Amadeus and Star Alliance unite to make touchless travel more accessible,,,,469
Thailand,THA,101.020295,15.130893,29.12.2020,https://www.aviationnews-online.com/airline/nokscoot-goes-bankrupt/,Nokscoot Airlines,Thai Nokscoot Airlines goes bankrupt.,,,,470
Thailand,THA,101.020295,15.130893,06.01.2021,https://www.pattayamail.com/travel/bangkok-airways-announces-temporary-flight-reductions-route-suspensions-and-closure-of-lounge-services-339550,Bangkok Airways,"Bangkok Airways announces temporary flight reductions, route suspensions and closure of lounge services",,,,471
Thailand,THA,101.020295,15.130893,07.01.2021,https://thethaiger.com/coronavirus/thai-airways-cuts-down-international-flight-schedule,Thai Airways International ,Thai Airways cuts down international flight schedule.,,,,472
Thailand,THA,101.020295,15.130893,11.01.2021,https://www.pattayamail.com/travel/bangkok-airways-temporary-changes-in-jan-feb-to-avoid-interprovincial-travel-339954,Bangkok Airways,Bangkok Airways temporary changes in Jan-Feb to avoid interprovincial travel.,,,,473
Thailand,THA,101.020295,15.130893,18.01.2021,https://simpleflying.com/thai-airways-rescue-plan/,Thai Airways International ,Thai Airways is on track with new rescue plan.,,,,474
Thailand,THA,101.020295,15.130893,27.01.2021,https://thethaiger.com/news/national/bangkok-airways-to-resume-2-domestic-flights,Bangkok Airways,"Bangkok Airways to resume flights between Bangkok and Trat, Sukothai",,,,475
